AccidentType,inckey,Fatalities,Injuries,TrackDamage,EquipmentDamage,HazmatCars,HazmatCarsDerailed,HazmatCarsReleasing,County,DisplayTime,calendar,Fiscal,AccidentCause,RailroadCodes,RAILEQUIPMENT_TYPE,CauseGroup,CauseDiscipline,TYPE_OF_TRACK,StateName,latitude,longitude,hour,cat
Derailments,1980:04:SP:U3590,0,0,9000,300900,0,0,0,LAVACA,24:30:00,1980,1980,"T220,","SP,",1,"T2,","T,",MAIN,Texas,31.827233,-99.423022,24,Midnight
Derailments,1980:05:ATSF:220580101,0,0,40000,28200,0,0,0,COMANCHE,1:00,1980,1980,"T002,","ATSF,",1,"T0,","T,",MAIN,Texas,31.827233,-99.423022,1,Midnight
Derailments,1980:04:SSW:K4420,0,0,6400,800,0,0,0,HUNT,21:00,1980,1980,"H702,","SSW,",1,"H7,","H,",YARD,Texas,31.827233,-99.423022,21,Evening
Derailments,1980:04:SP:W9470,0,0,500,16000,0,0,0,HARRIS,19:20,1980,1980,"H306,","SP,",7,"H3,","H,",INDUSTRY,Texas,31.827233,-99.423022,19,Evening
Derailments,1980:04:SP:U3440,0,0,25450,236000,1,1,0,MAVERICK,18:55,1980,1980,"E52C,","SP,",1,"E5,","E,",MAIN,Texas,31.827233,-99.423022,18,Evening
Derailments,1980:04:MP:80106,0,0,8900,3200,0,0,0,TARRANT,3:30,1980,1980,"T311,","MP,",7,"T3,","T,",YARD,Texas,31.827233,-99.423022,3,Midnight
Derailments,1980:04:SP:U3430,0,0,4125,500,0,0,0,KARNES,18:30,1980,1980,"E64C,","SP,",1,"E6,","E,",INDUSTRY,Texas,31.827233,-99.423022,18,Evening
Derailments,1980:04:SP:U3380,0,0,5000,9900,0,0,0,BEXAR,2:00,1980,1980,"E74L,","SP,",1,"E7,","E,",MAIN,Texas,31.827233,-99.423022,2,Midnight
Rear end collision,1980:04:MP:80130,0,0,350,6900,0,0,0,TARRANT,19:30,1980,1980,"H306,","MP,",67,"H3,","H,",YARD,Texas,31.827233,-99.423022,19,Evening
Derailments,1980:05:MKT:AX30S,0,0,19800,26000,0,0,0,MCLENNAN,18:20,1980,1980,"E34C,E32C,","MKT,MP,",1,"E3,","E,",MAIN,Texas,31.827233,-99.423022,18,Evening
Side collision,1980:04:SP:S3570,0,0,0,3450,0,0,0,EL PASO,2:20,1980,1980,"H306,","SP,",57,"H3,","H,",YARD,Texas,31.827233,-99.423022,2,Midnight
Derailments,1980:05:HBT:AX3E80,0,0,500,9050,0,0,0,HARRIS,21:00,1980,1980,"T221,","HBT,",7,"T2,","T,",SIDING,Texas,31.827233,-99.423022,21,Evening
Derailments,1980:05:MP:80151,0,0,100,6500,0,0,0,BRAZORIA,21:30,1980,1980,"T102,","MP,",7,"T1,","T,",YARD,Texas,31.827233,-99.423022,21,Evening
Derailments,1980:04:FWD:FW86,0,0,9500,1682,0,0,0,,22:45,1980,1980,"T111,","FWD,",1,"T1,","T,",MAIN,Texas,31.827233,-99.423022,22,Evening
Side collision,1980:04:MP:53400T1300,0,2,0,11000,0,0,0,BEXAR,18:25,1980,1980,"H310,","MP,",75,"H3,","H,",YARD,Texas,31.827233,-99.423022,18,Evening
Derailments,1980:04:MP:80105,0,0,3000,600,0,0,0,TARRANT,21:20,1980,1980,"T111,","MP,",7,"T1,","T,",YARD,Texas,31.827233,-99.423022,21,Evening
Derailments,1980:04:SP:F5820,0,0,300,5500,0,0,0,JEFFERSON,17:00,1980,1980,"H702,","SP,",7,"H7,","H,",YARD,Texas,31.827233,-99.423022,17,Evening
Head on collision,1980:05:MP:80131,0,0,0,10118,0,0,0,DALLAS,18:35,1980,1980,"M503,","MP,",51,"M5,","M,",MAIN,Texas,31.827233,-99.423022,18,Evening
Derailments,1980:04:SP:F5200,0,0,1000,2150,0,0,0,JEFFERSON,18:35,1980,1980,"E40C,","SP,",7,"E4,","E,",YARD,Texas,31.827233,-99.423022,18,Evening
Highway-rail impact,1980:04:MP:80114,1,0,10000,35000,0,0,0,EASTLAND,24:45:00,1980,1980,"M399,","MP,",1,"M3,","M,",MAIN,Texas,31.827233,-99.423022,24,Midnight
Side collision,1980:04:PTRA:APR3,0,0,245,4100,0,0,0,HARRIS,3:25,1980,1980,"H301,","PTRA,",67,"H3,","H,",YARD,Texas,31.827233,-99.423022,3,Midnight
Derailments,1980:05:MP:80150,0,0,100,6500,0,0,0,BRAZORIA,2:40,1980,1980,"T102,","MP,",7,"T1,","T,",YARD,Texas,31.827233,-99.423022,2,Midnight
Derailments,1980:05:PTRA:M1,0,0,3039,0,0,0,0,HARRIS,2:15,1980,1980,"T216,","PTRA,",7,"T2,","T,",YARD,Texas,31.827233,-99.423022,2,Midnight
Derailments,1980:04:MP:80115,0,0,0,26750,0,0,0,CAMERON,20:35,1980,1980,"E00C,","MP,",1,"E0,","E,",MAIN,Texas,31.827233,-99.423022,20,Evening
Derailments,1980:05:ATSF:220580102,0,0,4000,21500,0,0,0,NOLAN,22:00,1980,1980,"T311,","ATSF,",1,"T3,","T,",YARD,Texas,31.827233,-99.423022,22,Evening
Side collision,1980:04:SP:W9620,0,0,9200,9750,0,0,0,HARRIS,17:00,1980,1980,"H306,","SP,",57,"H3,","H,",YARD,Texas,31.827233,-99.423022,17,Evening
Derailments,1980:04:SP:W9050,0,0,14000,2400,0,0,0,HARRIS,23:45,1980,1980,"E07C,","SP,",1,"E0,","E,",YARD,Texas,31.827233,-99.423022,23,Evening
Derailments,1980:05:MP:80145,0,0,145,18500,0,0,0,BRAZORIA,23:25,1980,1980,"T102,","MP,",7,"T1,","T,",YARD,Texas,31.827233,-99.423022,23,Evening
Derailments,1980:05:ATSF:230580101,0,0,21850,119000,0,0,0,MILAM,4:00,1980,1980,"T101,H503,","ATSF,",1,"T1,H5,","T,H,",SIDING,Texas,31.827233,-99.423022,4,Midnight
Derailments,1980:04:MKT:AX28S,0,0,500,11000,1,1,0,HILL,4:50,1980,1980,"H018,","MKT,",15,"H0,","H,",MAIN,Texas,31.827233,-99.423022,4,Midnight
Side collision,1980:05:ATSF:230580102,0,0,0,5000,0,0,0,JEFFERSON,19:20,1980,1980,"H306,","ATSF,",67,"H3,","H,",YARD,Texas,31.827233,-99.423022,19,Evening
Side collision,1980:04:PTRA:APR2,0,0,0,3500,0,0,0,HARRIS,21:50,1980,1980,"H301,","PTRA,",67,"H3,","H,",YARD,Texas,31.827233,-99.423022,21,Evening
Derailments,1980:04:MP:80107,0,0,5000,66300,1,1,0,JACKSON,23:35,1980,1980,"E00C,","MP,",1,"E0,","E,",MAIN,Texas,31.827233,-99.423022,23,Evening
Derailments,1980:04:SP:W8210,0,0,7000,375,0,0,0,LAVACA,2:50,1980,1980,"T313,","SP,",1,"T3,","T,",MAIN,Texas,31.827233,-99.423022,2,Midnight
Side collision,1980:04:MKT:AX23S,0,0,1380,3605,0,0,0,HARRIS,23:05,1980,1980,"H306,","MKT,",7,"H3,","H,",YARD,Texas,31.827233,-99.423022,23,Evening
Side collision,1980:06:SP:U5440,0,0,1500,5000,0,0,0,ELLIS,2:50,1980,1980,"H702,","SP,",67,"H7,","H,",YARD,Texas,31.827233,-99.423022,2,Midnight
Derailments,1980:06:SP:X3850,0,0,7000,38500,0,0,0,HARRIS,20:50,1980,1980,"M501,T402,","SP,",1,"M5,T4,","M,T,",MAIN,Texas,31.827233,-99.423022,20,Evening
Side collision,1980:07:FWD:FW164,0,0,500,36100,0,0,0,TARRANT,1:25,1980,1980,"H020,","FWD,",67,"H0,","H,",YARD,Texas,31.827233,-99.423022,1,Midnight
Obstruction impact,1980:07:SP:U6410,0,0,0,7500,0,0,0,LIMESTONE,22:50,1980,1980,"E06C,","SP,",1,"E0,","E,",MAIN,Texas,31.827233,-99.423022,22,Evening
Derailments,1980:07:SP:X6530,0,0,5000,11800,0,0,0,HARRIS,3:15,1980,1980,"H601,H505,","SP,",7,"H6,H5,","H,",YARD,Texas,31.827233,-99.423022,3,Midnight
Derailments,1980:07:SP:X8130,0,0,0,9000,0,0,0,HARRIS,18:40,1980,1980,"T306,E31C,","SP,",6,"T3,E3,","T,E,",YARD,Texas,31.827233,-99.423022,18,Evening
Side collision,1980:07:MKT:AX51S,0,0,300,5900,0,0,0,MCLENNAN,20:40,1980,1980,"H302,","MKT,",76,"H3,","H,",YARD,Texas,31.827233,-99.423022,20,Evening
Derailments,1980:06:PTRA:JUNE3,0,0,2995,0,0,0,0,HARRIS,1:50,1980,1980,"T110,","PTRA,",7,"T1,","T,",YARD,Texas,31.827233,-99.423022,1,Midnight
Derailments,1980:06:SP:X3860,0,0,5000,0,0,0,0,HIDALGO,17:00,1980,1980,"E46C,T001,","SP,",7,"E4,T0,","E,T,",INDUSTRY,Texas,31.827233,-99.423022,17,Evening
Derailments,1980:08:MP:80247,0,0,5000,250,0,0,0,CHEROKEE,4:55,1980,1980,"M204,","MP,",1,"M2,","M,",SIDING,Texas,31.827233,-99.423022,4,Midnight
Derailments,1980:06:SP:X4180,0,0,3000,0,0,0,0,FORT BEND,17:15,1980,1980,"T221,","SP,",1,"T2,","T,",MAIN,Texas,31.827233,-99.423022,17,Evening
Derailments,1980:07:SP:S7180,0,0,5330,1500,0,0,0,EL PASO,1:30,1980,1980,"E61C,","SP,",7,"E6,","E,",YARD,Texas,31.827233,-99.423022,1,Midnight
Derailments,1980:07:SP:U6380,0,0,7000,200,0,0,0,HUDSPETH,24:35:00,1980,1980,"E52C,","SP,",1,"E5,","E,",MAIN,Texas,31.827233,-99.423022,24,Midnight
Derailments,1980:07:MKT:AX60S,0,0,3545,1350,0,0,0,,20:00,1980,1980,"T101,","MKT,",7,"T1,","T,",INDUSTRY,Texas,31.827233,-99.423022,20,Evening
Derailments,1980:07:PTRA:JULY2,0,0,633,3000,0,0,0,HARRIS,3:30,1980,1980,"H301,","PTRA,",67,"H3,","H,",YARD,Texas,31.827233,-99.423022,3,Midnight
Derailments,1980:06:MP:80197,0,0,17000,39600,0,0,0,REEVES,20:30,1980,1980,"T215,","MP,",1,"T2,","T,",MAIN,Texas,31.827233,-99.423022,20,Evening
Head on collision,1980:06:SP:U4940,0,0,0,30000,0,0,0,MEDINA,18:30,1980,1980,"H602,","SP,",81,"H6,","H,",SIDING,Texas,31.827233,-99.423022,18,Evening
Derailments,1980:06:MP:80194,0,0,7000,18600,0,0,0,,17:00,1980,1980,"T109,","MP,",1,"T1,","T,",SIDING,Texas,31.827233,-99.423022,17,Evening
Derailments,1980:07:ATSF:230780104,0,0,4500,10000,0,0,0,GALVESTON,21:40,1980,1980,"T110,T001,","ATSF,FWD,",1,"T1,T0,","T,",YARD,Texas,31.827233,-99.423022,21,Evening
Derailments,1980:08:ATSF:220880104,0,0,1300,31075,0,0,0,ELLIS,3:35,1980,1980,"T108,","ATSF,",1,"T1,","T,",MAIN,Texas,31.827233,-99.423022,3,Midnight
Derailments,1980:07:SP:X8550,0,0,3300,0,0,0,0,HARRIS,18:30,1980,1980,"T202,","SP,",7,"T2,","T,",YARD,Texas,31.827233,-99.423022,18,Evening
Derailments,1980:07:SP:U6430,0,0,4000,4000,0,0,0,GRAYSON,20:40,1980,1980,"H505,","SLSF,SP,",1,"H5,","H,",MAIN,Texas,31.827233,-99.423022,20,Evening
Derailments,1980:07:SP:U6810,0,0,22100,0,0,0,0,BURLESON,2:00,1980,1980,"H205,","SP,",1,"H2,","H,",YARD,Texas,31.827233,-99.423022,2,Midnight
Derailments,1980:06:SP:U5820,0,0,6250,6300,0,0,0,GRAYSON,21:50,1980,1980,"H505,H503,","SLSF,SP,",1,"H5,","H,",MAIN,Texas,31.827233,-99.423022,21,Evening
Derailments,1980:07:SP:U6350,0,0,11100,100,0,0,0,,17:20,1980,1980,"T001,T110,","SP,",1,"T0,T1,","T,",INDUSTRY,Texas,31.827233,-99.423022,17,Evening
Derailments,1980:06:SP:U5250,0,0,40800,5350,2,2,0,FAYETTE,21:20,1980,1980,"T110,","SP,",1,"T1,","T,",MAIN,Texas,31.827233,-99.423022,21,Evening
Derailments,1980:06:SP:U5270,0,0,57000,181600,0,0,0,BURLESON,4:00,1980,1980,"E44C,","SP,",1,"E4,","E,",MAIN,Texas,31.827233,-99.423022,4,Midnight
Derailments,1980:07:SP:X7640,0,0,6000,0,0,0,0,WHARTON,20:00,1980,1980,"E09C,","SP,",1,"E0,","E,",MAIN,Texas,31.827233,-99.423022,20,Evening
Derailments,1980:06:SSW:K8050,0,0,3500,0,0,0,0,HOPKINS,18:05,1980,1980,"T113,","SSW,",1,"T1,","T,",YARD,Texas,31.827233,-99.423022,18,Evening
Derailments,1980:07:MKT:AX47S,0,0,3263,1560,2,1,0,DALLAS,19:00,1980,1980,"M503,H703,","MKT,",1,"M5,H7,","M,H,",YARD,Texas,31.827233,-99.423022,19,Evening
Derailments,1980:06:SP:U5570,0,0,18400,300,0,0,0,UVALDE,2:15,1980,1980,"E52C,","SP,",1,"E5,","E,",SIDING,Texas,31.827233,-99.423022,2,Midnight
Derailments,1980:07:SP:X7590,0,0,21000,39500,0,0,0,HARRIS,20:05,1980,1980,"H525,H503,","SP,",1,"H5,","H,",MAIN,Texas,31.827233,-99.423022,20,Evening
Derailments,1980:07:MP:80212,0,0,1800,10500,0,0,0,COMAL,20:10,1980,1980,"E46C,","MP,",1,"E4,","E,",SIDING,Texas,31.827233,-99.423022,20,Evening
Derailments,1980:06:SP:X4020,0,0,300,4800,0,0,0,HARRIS,2:55,1980,1980,"T110,H503,","SP,",1,"T1,H5,","T,H,",YARD,Texas,31.827233,-99.423022,2,Midnight
Derailments,1980:06:MKT:AX43S,0,0,1400,7900,0,0,0,WILLIAMSON,24:47:00,1980,1980,"T110,","MKT,",1,"T1,","T,",YARD,Texas,31.827233,-99.423022,24,Midnight
Derailments,1980:07:MKT:AX64S,0,0,7800,770,0,0,0,BELL,3:20,1980,1980,"T101,","MKT,",1,"T1,","T,",MAIN,Texas,31.827233,-99.423022,3,Midnight
Derailments,1980:06:SP:F8970,0,0,3700,300,0,0,0,HARRIS,3:45,1980,1980,"T102,","SP,",1,"T1,","T,",MAIN,Texas,31.827233,-99.423022,3,Midnight
Derailments,1980:07:SP:X8070,0,0,2100,1000,0,0,0,HARRIS,22:08,1980,1980,"H505,","SP,",7,"H5,","H,",YARD,Texas,31.827233,-99.423022,22,Evening
Derailments,1980:07:MKT:AX55S,0,0,5000,320,0,0,0,MCLENNAN,17:45,1980,1980,"T110,","MKT,",1,"T1,","T,",YARD,Texas,31.827233,-99.423022,17,Evening
Derailments,1980:07:ATSF:220780104,0,0,52118,116300,0,0,0,TARRANT,2:50,1980,1980,"T102,","ATSF,",1,"T1,","T,",MAIN,Texas,31.827233,-99.423022,2,Midnight
Side collision,1980:06:PTRA:JUNE2,0,0,2475,28400,0,0,0,HARRIS,4:20,1980,1980,"H401,H513,","PTRA,",71,"H4,H5,H4,H5,","H,",YARD,Texas,31.827233,-99.423022,4,Midnight
Derailments,1980:07:SP:S7450,0,0,9000,3150,0,0,0,EL PASO,18:50,1980,1980,"T001,","SP,",7,"T0,","T,",YARD,Texas,31.827233,-99.423022,18,Evening
Derailments,1980:08:ATSF:230880104,0,0,11764,250,0,0,0,BRAZORIA,17:45,1980,1980,"H604,","ATSF,",1,"H6,","H,",MAIN,Texas,31.827233,-99.423022,17,Evening
Derailments,1980:07:MKT:AX53S,0,0,6480,5920,0,0,0,MCLENNAN,1:30,1980,1980,"T311,","MKT,",1,"T3,","T,",YARD,Texas,31.827233,-99.423022,1,Midnight
Derailments,1980:07:SP:U6390,0,0,22000,17900,0,0,0,KINNEY,1:25,1980,1980,"M501,","SP,",1,"M5,","M,",MAIN,Texas,31.827233,-99.423022,1,Midnight
Derailments,1980:06:SP:X5030,0,0,9000,10000,0,0,0,HARRIS,20:25,1980,1980,"T311,","SP,",7,"T3,","T,",YARD,Texas,31.827233,-99.423022,20,Evening
Derailments,1980:06:MKT:AX41S,0,0,125,3700,0,0,0,GRAYSON,19:30,1980,1980,"H601,","MKT,",7,"H6,","H,",YARD,Texas,31.827233,-99.423022,19,Evening
Derailments,1980:07:SP:X6470,0,0,17000,0,0,0,0,HARRIS,22:45,1980,1980,"T316,H503,","SP,",7,"T3,H5,","T,H,",YARD,Texas,31.827233,-99.423022,22,Evening
Derailments,1980:07:SP:U6420,0,0,46200,95600,0,0,0,BREWSTER,2:15,1980,1980,"M204,E40C,","SP,",1,"M2,E4,","M,E,",YARD,Texas,31.827233,-99.423022,2,Midnight
Side collision,1980:07:KCS:319880,0,0,0,13500,0,0,0,JEFFERSON,1:30,1980,1980,"H021,","KCS,",67,"H0,","H,",YARD,Texas,31.827233,-99.423022,1,Midnight
Derailments,1980:07:MP:80204,0,0,9600,1750,0,0,0,TARRANT,1:05,1980,1980,"T314,","FWD,MP,",1,"T3,","T,",MAIN,Texas,31.827233,-99.423022,1,Midnight
Derailments,1980:06:SSW:K7820,0,0,3600,8000,1,0,0,TITUS,2:55,1980,1980,"E30C,","SSW,",1,"E3,","E,",MAIN,Texas,31.827233,-99.423022,2,Midnight
Derailments,1980:07:MP:80215,0,0,500,11500,0,0,0,TARRANT,3:05,1980,1980,"E46C,","MP,",7,"E4,","E,",YARD,Texas,31.827233,-99.423022,3,Midnight
Highway-rail impact,1980:07:SP:X6590,0,0,8000,5000,0,0,0,HARRIS,19:15,1980,1980,"M399,","SP,",7,"M3,","M,",YARD,Texas,31.827233,-99.423022,19,Evening
Derailments,1980:06:MP:80190,0,0,200,3300,0,0,0,JACKSON,22:30,1980,1980,"H303,","MP,",1,"H3,","H,",YARD,Texas,31.827233,-99.423022,22,Evening
Raking collision,1980:07:SP:G1030,0,0,0,12000,0,0,0,HARRIS,18:30,1980,1980,"H525,","SP,",6,"H5,","H,",INDUSTRY,Texas,31.827233,-99.423022,18,Evening
Derailments,1980:08:FWD:FW297,0,0,425,3890,0,0,0,TARRANT,21:00,1980,1980,"T299,T303,","FWD,OKT,",7,"T2,T3,","T,",YARD,Texas,31.827233,-99.423022,21,Evening
Derailments,1980:09:MP:80285,0,0,200,33500,0,0,0,HUDSPETH,21:35,1980,1980,"H306,","MP,",1,"H3,","H,",SIDING,Texas,31.827233,-99.423022,21,Evening
Other impacts,1980:08:SP:Y0830,0,0,2000,25450,0,0,0,HARRIS,21:45,1980,1980,"E30C,","SP,",6,"E3,","E,",YARD,Texas,31.827233,-99.423022,21,Evening
Derailments,1980:09:ATSF:220980101,0,0,9500,19850,0,0,0,JOHNSON,24:15:00,1980,1980,"T101,","ATSF,",1,"T1,","T,",MAIN,Texas,31.827233,-99.423022,24,Midnight
Derailments,1980:08:ATSF:220880101,0,0,29000,36300,1,0,0,DALLAS,19:10,1980,1980,"E48C,","ATSF,",1,"E4,","E,",MAIN,Texas,31.827233,-99.423022,19,Evening
Fire/violent rupture,1980:08:SSW:L1050,0,0,0,5000,0,0,0,BOWIE,18:00,1980,1980,"E53C,","SSW,",1,"E5,","E,",MAIN,Texas,31.827233,-99.423022,18,Evening
Derailments,1980:09:SP:Y3550,0,0,4200,0,0,0,0,WHARTON,17:10,1980,1980,"T111,","SP,",1,"T1,","T,",MAIN,Texas,31.827233,-99.423022,17,Evening
Derailments,1980:08:MKT:AX70S,0,0,4392,2900,0,0,0,,1:00,1980,1980,"M201,","MKT,",1,"M2,","M,",MAIN,Texas,31.827233,-99.423022,1,Midnight
Derailments,1980:09:KCS:326427,0,0,15000,110000,0,0,0,BOWIE,4:40,1980,1980,"H503,","KCS,",1,"H5,","H,",MAIN,Texas,31.827233,-99.423022,4,Midnight
Derailments,1980:09:FWD:FW258,0,0,5500,20150,0,0,0,TARRANT,2:30,1980,1980,"T314,E64C,","FWD,",7,"T3,E6,","T,E,",INDUSTRY,Texas,31.827233,-99.423022,2,Midnight
Derailments,1980:07:SP:S7720,0,0,2300,1000,0,0,0,EL PASO,1:55,1980,1980,"E40C,","SP,",1,"E4,","E,",MAIN,Texas,31.827233,-99.423022,1,Midnight
Side collision,1980:08:SP:Y0520,0,2,0,4000,1,1,0,HARRIS,2:30,1980,1980,"T305,T306,","SP,",67,"T3,","T,",YARD,Texas,31.827233,-99.423022,2,Midnight
Side collision,1980:08:MP:80245,0,0,200,7900,0,0,0,JEFFERSON,18:25,1980,1980,"H018,","MP,",67,"H0,","H,",YARD,Texas,31.827233,-99.423022,18,Evening
Derailments,1980:08:SP:Y0120,0,0,3500,3500,0,0,0,FORT BEND,19:11,1980,1980,"T221,","SP,",1,"T2,","T,",INDUSTRY,Texas,31.827233,-99.423022,19,Evening
Derailments,1980:08:PTRA:AUG3,0,0,3978,0,0,0,0,HARRIS,3:00,1980,1980,"T110,","PTRA,",7,"T1,","T,",INDUSTRY,Texas,31.827233,-99.423022,3,Midnight
Derailments,1980:08:SP:U7910,0,0,3850,9250,0,0,0,TARRANT,2:45,1980,1980,"T314,","SP,",1,"T3,","T,",MAIN,Texas,31.827233,-99.423022,2,Midnight
Side collision,1980:08:MKT:AX69S,0,0,290,8800,0,0,0,TARRANT,19:00,1980,1980,"H401,","MKT,",71,"H4,","H,",YARD,Texas,31.827233,-99.423022,19,Evening
Derailments,1980:08:SP:G2850,0,0,10700,350,0,0,0,,24:05:00,1980,1980,"E53C,","SP,",1,"E5,","E,",MAIN,Texas,31.827233,-99.423022,24,Midnight
Side collision,1980:08:SP:Y1650,0,0,300,3100,0,0,0,HARRIS,18:00,1980,1980,"T305,","SP,",57,"T3,","T,",YARD,Texas,31.827233,-99.423022,18,Evening
Derailments,1980:09:ATSF:230980101,0,0,23000,267500,0,0,0,FORT BEND,21:15,1980,1980,"T214,M599,","ATSF,MP,",1,"T2,M5,","T,M,",MAIN,Texas,31.827233,-99.423022,21,Evening
Derailments,1980:08:MP:80263,0,0,2000,23000,3,3,1,BRAZORIA,24:40:00,1980,1980,"T314,","MP,",7,"T3,","T,",YARD,Texas,31.827233,-99.423022,24,Midnight
Derailments,1980:07:SP:U6360,0,0,4200,0,0,0,0,BEXAR,20:30,1980,1980,"T101,","SP,",1,"T1,","T,",INDUSTRY,Texas,31.827233,-99.423022,20,Evening
Derailments,1980:08:MP:80244,0,0,6000,1500,0,0,0,HARRIS,18:40,1980,1980,"T102,","MP,",1,"T1,","T,",MAIN,Texas,31.827233,-99.423022,18,Evening
Derailments,1980:09:PTRA:SEPT2,0,0,3099,0,0,0,0,WICHITA,18:30,1980,1980,"T110,","PTRA,",7,"T1,","T,",YARD,Texas,31.827233,-99.423022,18,Evening
Derailments,1980:09:KCS:319977,0,0,3200,77250,0,0,0,JEFFERSON,17:05,1980,1980,"H503,T199,","KCS,",1,"H5,T1,","H,T,",MAIN,Texas,31.827233,-99.423022,17,Evening
Side collision,1980:09:ATSF:200980104,0,0,500,7300,6,1,0,SCURRY,2:25,1980,1980,"H306,","ATSF,",61,"H3,","H,",YARD,Texas,31.827233,-99.423022,2,Midnight
Derailments,1980:08:HBT:AX2H80,0,0,600,5000,0,0,0,HARRIS,1:00,1980,1980,"M404,","FWD,HBT,",1,"M4,","M,",YARD,Texas,31.827233,-99.423022,1,Midnight
Derailments,1980:08:MKT:AX68S,0,0,13750,5700,0,0,0,,22:10,1980,1980,"H702,","MKT,",1,"H7,","H,",MAIN,Texas,31.827233,-99.423022,22,Evening
Derailments,1980:08:SP:U7510,0,0,2000,22250,0,0,0,MAVERICK,23:00,1980,1980,"T220,","SP,",1,"T2,","T,",MAIN,Texas,31.827233,-99.423022,23,Evening
Derailments,1980:09:ATSF:220980104,0,2,1800,5000,0,0,0,HUNT,18:15,1980,1980,"T101,","ATSF,",1,"T1,","T,",MAIN,Texas,31.827233,-99.423022,18,Evening
Derailments,1980:08:MP:80264,0,0,1000,6600,0,0,0,GRAYSON,4:11,1980,1980,"T102,","MP,",1,"T1,","T,",MAIN,Texas,31.827233,-99.423022,4,Midnight
Other impacts,1980:07:SP:U6750,0,0,4000,0,0,0,0,,3:05,1980,1980,"H025,","SP,",7,"H0,","H,",MAIN,Texas,31.827233,-99.423022,3,Midnight
Side collision,1980:08:PTRA:AUG4,0,0,1296,3500,0,0,0,HARRIS,18:00,1980,1980,"H302,","PTRA,",67,"H3,","H,",YARD,Texas,31.827233,-99.423022,18,Evening
Derailments,1980:08:SP:U7660,0,0,14300,114500,0,0,0,LEE,24:40:00,1980,1980,"T111,","SP,",1,"T1,","T,",MAIN,Texas,31.827233,-99.423022,24,Midnight
Side collision,1980:09:SP:G6790,0,0,200,28000,0,0,0,JEFFERSON,3:15,1980,1980,"H307,","SP,",67,"H3,","H,",SIDING,Texas,31.827233,-99.423022,3,Midnight
Derailments,1980:11:ATSF:231180101,0,0,5000,2200,0,0,0,BELL,3:15,1980,1981,"E40C,T101,","ATSF,",1,"E4,T1,","E,T,",MAIN,Texas,31.827233,-99.423022,3,Midnight
Highway-rail impact,1980:08:SP:X9330,0,1,8000,0,0,0,0,HARRIS,24:50:00,1980,1980,"M399,","SP,",8,"M3,","M,",MAIN,Texas,31.827233,-99.423022,24,Midnight
Derailments,1980:09:SP:U8480,0,0,8915,65715,0,0,0,ROBERTSON,22:20,1980,1980,"T103,","SP,",11,"T1,","T,",MAIN,Texas,31.827233,-99.423022,22,Evening
Derailments,1980:10:SP:Y5770,0,0,9000,0,0,0,0,COLORADO,18:15,1980,1981,"E46C,","SP,",7,"E4,","E,",YARD,Texas,31.827233,-99.423022,18,Evening
Derailments,1980:11:ATSF:201180101,0,0,8000,210000,0,0,0,REAGAN,21:08,1980,1981,"T215,","ATSF,",1,"T2,","T,",MAIN,Texas,31.827233,-99.423022,21,Evening
Derailments,1980:11:SP:Y8220,0,0,9500,12900,0,0,0,COLORADO,19:00,1980,1981,"T221,","SP,",7,"T2,","T,",YARD,Texas,31.827233,-99.423022,19,Evening
Derailments,1980:10:FWD:FW278,0,0,2666,17370,0,0,0,WICHITA,1:30,1980,1981,"T202,","FWD,",81,"T2,","T,",MAIN,Texas,31.827233,-99.423022,1,Midnight
Derailments,1980:09:SP:G6800,0,0,30000,50,0,0,0,JEFFERSON,18:25,1980,1980,"T102,","SP,",1,"T1,","T,",MAIN,Texas,31.827233,-99.423022,18,Evening
Derailments,1980:10:KCS:325405,0,0,2000,20609,0,0,0,JEFFERSON,20:00,1980,1981,"T199,","KCS,",7,"T1,","T,",YARD,Texas,31.827233,-99.423022,20,Evening
Derailments,1980:11:ATSF:231180103,0,0,6100,22850,0,0,0,BELL,4:30,1980,1981,"E40C,","ATSF,",1,"E4,","E,",MAIN,Texas,31.827233,-99.423022,4,Midnight
Derailments,1980:10:MKT:AX89S,0,0,450,4000,0,0,0,MCLENNAN,17:30,1980,1981,"H503,","MKT,",1,"H5,","H,",YARD,Texas,31.827233,-99.423022,17,Evening
Derailments,1980:09:MP:80294,0,0,8253,8000,2,0,0,TARRANT,18:25,1980,1980,"T307,T314,","MKT,MP,",1,"T3,","T,",MAIN,Texas,31.827233,-99.423022,18,Evening
Derailments,1980:09:SP:G6180,0,0,3000,850,0,0,0,JEFFERSON,21:45,1980,1980,"H702,S012,H306,","KCS,SP,",7,"H7,S0,H3,","H,S,H,",YARD,Texas,31.827233,-99.423022,21,Evening
Derailments,1980:10:HBT:AX3J80,0,0,0,8900,0,0,0,HARRIS,2:40,1980,1981,"E46C,","HBT,",1,"E4,","E,",MAIN,Texas,31.827233,-99.423022,2,Midnight
Other impacts,1980:11:ATSF:201180103,0,0,8315,0,0,0,0,PARMER,21:15,1980,1981,"E11C,","ATSF,",1,"E1,","E,",MAIN,Texas,31.827233,-99.423022,21,Evening
Side collision,1980:09:MP:80292,0,0,100,8250,0,0,0,BRAZORIA,19:45,1980,1980,"H401,","MP,",7,"H4,","H,",YARD,Texas,31.827233,-99.423022,19,Evening
